match_id,minute,home_team_id,home_cum_xg,away_team_id,away_cum_xg,data_source
WC2026_M97,53,FRA,1.583,MAR,0.0,MODELED
WC2026_M97,54,FRA,1.583,MAR,0.0,MODELED
WC2026_M97,55,FRA,1.583,MAR,0.0,MODELED
WC2026_M97,56,FRA,1.583,MAR,0.0,MODELED
WC2026_M97,57,FRA,1.583,MAR,0.0,MODELED
WC2026_M97,58,FRA,1.685,MAR,0.0,MODELED
WC2026_M97,59,FRA,1.942,MAR,0.0,MODELED
WC2026_M97,60,FRA,2.196,MAR,0.0,MODELED
WC2026_M97,61,FRA,2.196,MAR,0.0,MODELED
WC2026_M97,62,FRA,2.196,MAR,0.0,MODELED
WC2026_M97,63,FRA,2.196,MAR,0.0,MODELED
WC2026_M97,64,FRA,2.196,MAR,0.03,MODELED
WC2026_M97,65,FRA,2.196,MAR,0.03,MODELED
WC2026_M97,66,FRA,2.408,MAR,0.03,MODELED
WC2026_M97,67,FRA,2.408,MAR,0.03,MODELED
WC2026_M97,68,FRA,2.408,MAR,0.03,MODELED
WC2026_M97,69,FRA,2.408,MAR,0.086,MODELED
WC2026_M97,70,FRA,2.408,MAR,0.109,MODELED
WC2026_M97,71,FRA,2.544,MAR,0.109,MODELED
WC2026_M97,72,FRA,2.544,MAR,0.109,MODELED
WC2026_M97,73,FRA,2.544,MAR,0.109,MODELED
WC2026_M97,74,FRA,2.544,MAR,0.109,MODELED
WC2026_M97,75,FRA,2.544,MAR,0.109,MODELED
WC2026_M97,76,FRA,2.544,MAR,0.109,MODELED
WC2026_M97,77,FRA,2.544,MAR,0.109,MODELED
WC2026_M97,78,FRA,2.544,MAR,0.109,MODELED
WC2026_M97,79,FRA,2.544,MAR,0.109,MODELED
WC2026_M97,80,FRA,2.544,MAR,0.109,MODELED
WC2026_M97,81,FRA,2.68,MAR,0.109,MODELED
WC2026_M97,82,FRA,2.68,MAR,0.109,MODELED
WC2026_M97,83,FRA,2.68,MAR,0.109,MODELED
WC2026_M97,84,FRA,2.937,MAR,0.109,MODELED
WC2026_M97,85,FRA,2.937,MAR,0.109,MODELED
WC2026_M97,86,FRA,2.937,MAR,0.109,MODELED
WC2026_M97,87,FRA,3.039,MAR,0.109,MODELED
WC2026_M97,88,FRA,3.039,MAR,0.109,MODELED
WC2026_M97,89,FRA,3.039,MAR,0.109,MODELED
WC2026_M97,90,FRA,3.039,MAR,0.14,MODELED
