match_id,player_id,team_id,zone_code,touches,data_source
WC2026_M97,p_fra_03,FRA,C3R1,7,MODELED
WC2026_M97,p_fra_03,FRA,C3R2,8,MODELED
WC2026_M97,p_fra_03,FRA,C3R3,9,MODELED
WC2026_M97,p_fra_03,FRA,C3R4,6,MODELED
WC2026_M97,p_fra_03,FRA,C3R5,4,MODELED
WC2026_M97,p_fra_03,FRA,C4R1,4,MODELED
WC2026_M97,p_fra_03,FRA,C4R2,3,MODELED
WC2026_M97,p_fra_03,FRA,C4R3,4,MODELED
WC2026_M97,p_fra_03,FRA,C4R4,5,MODELED
WC2026_M97,p_fra_03,FRA,C4R5,3,MODELED
WC2026_M97,p_fra_03,FRA,C5R1,1,MODELED
WC2026_M97,p_fra_03,FRA,C5R2,1,MODELED
WC2026_M97,p_fra_03,FRA,C5R3,2,MODELED
WC2026_M97,p_fra_03,FRA,C5R4,2,MODELED
WC2026_M97,p_fra_03,FRA,C5R5,1,MODELED
WC2026_M97,p_fra_04,FRA,C1R1,5,MODELED
WC2026_M97,p_fra_04,FRA,C1R2,4,MODELED
WC2026_M97,p_fra_04,FRA,C1R3,5,MODELED
WC2026_M97,p_fra_04,FRA,C1R4,5,MODELED
WC2026_M97,p_fra_04,FRA,C1R5,6,MODELED
WC2026_M97,p_fra_04,FRA,C2R1,6,MODELED
WC2026_M97,p_fra_04,FRA,C2R2,6,MODELED
WC2026_M97,p_fra_04,FRA,C2R3,8,MODELED
WC2026_M97,p_fra_04,FRA,C2R4,8,MODELED
WC2026_M97,p_fra_04,FRA,C2R5,8,MODELED
WC2026_M97,p_fra_04,FRA,C3R1,7,MODELED
WC2026_M97,p_fra_04,FRA,C3R2,8,MODELED
WC2026_M97,p_fra_04,FRA,C3R3,11,MODELED
WC2026_M97,p_fra_04,FRA,C3R4,8,MODELED
WC2026_M97,p_fra_04,FRA,C3R5,7,MODELED
WC2026_M97,p_fra_04,FRA,C4R1,3,MODELED
WC2026_M97,p_fra_04,FRA,C4R2,5,MODELED
WC2026_M97,p_fra_04,FRA,C4R3,5,MODELED
WC2026_M97,p_fra_04,FRA,C4R4,5,MODELED
WC2026_M97,p_fra_04,FRA,C4R5,4,MODELED
WC2026_M97,p_fra_04,FRA,C5R1,2,MODELED
WC2026_M97,p_fra_04,FRA,C5R2,2,MODELED
WC2026_M97,p_fra_04,FRA,C5R3,2,MODELED
WC2026_M97,p_fra_04,FRA,C5R4,2,MODELED
WC2026_M97,p_fra_04,FRA,C5R5,2,MODELED
WC2026_M97,p_fra_05,FRA,C1R1,4,MODELED
WC2026_M97,p_fra_05,FRA,C1R2,4,MODELED
WC2026_M97,p_fra_05,FRA,C1R3,5,MODELED
WC2026_M97,p_fra_05,FRA,C1R4,5,MODELED
WC2026_M97,p_fra_05,FRA,C1R5,4,MODELED
WC2026_M97,p_fra_05,FRA,C2R1,5,MODELED
WC2026_M97,p_fra_05,FRA,C2R2,5,MODELED
WC2026_M97,p_fra_05,FRA,C2R3,9,MODELED
WC2026_M97,p_fra_05,FRA,C2R4,6,MODELED
WC2026_M97,p_fra_05,FRA,C2R5,5,MODELED
WC2026_M97,p_fra_05,FRA,C3R1,5,MODELED
WC2026_M97,p_fra_05,FRA,C3R2,7,MODELED
WC2026_M97,p_fra_05,FRA,C3R3,7,MODELED
WC2026_M97,p_fra_05,FRA,C3R4,5,MODELED
WC2026_M97,p_fra_05,FRA,C3R5,5,MODELED
WC2026_M97,p_fra_05,FRA,C4R1,3,MODELED
WC2026_M97,p_fra_05,FRA,C4R2,4,MODELED
WC2026_M97,p_fra_05,FRA,C4R3,3,MODELED
WC2026_M97,p_fra_05,FRA,C4R4,4,MODELED
WC2026_M97,p_fra_05,FRA,C4R5,3,MODELED
WC2026_M97,p_fra_05,FRA,C5R1,1,MODELED
WC2026_M97,p_fra_05,FRA,C5R2,1,MODELED
WC2026_M97,p_fra_05,FRA,C5R3,1,MODELED
WC2026_M97,p_fra_05,FRA,C5R4,1,MODELED
WC2026_M97,p_fra_05,FRA,C5R5,1,MODELED
WC2026_M97,p_fra_06,FRA,C1R1,1,MODELED
WC2026_M97,p_fra_06,FRA,C1R2,1,MODELED
WC2026_M97,p_fra_06,FRA,C1R3,1,MODELED
WC2026_M97,p_fra_06,FRA,C1R4,1,MODELED
WC2026_M97,p_fra_06,FRA,C1R5,1,MODELED
WC2026_M97,p_fra_06,FRA,C2R1,3,MODELED
WC2026_M97,p_fra_06,FRA,C2R2,3,MODELED
WC2026_M97,p_fra_06,FRA,C2R3,3,MODELED
WC2026_M97,p_fra_06,FRA,C2R4,3,MODELED
WC2026_M97,p_fra_06,FRA,C2R5,3,MODELED
WC2026_M97,p_fra_06,FRA,C3R1,4,MODELED
WC2026_M97,p_fra_06,FRA,C3R2,7,MODELED
WC2026_M97,p_fra_06,FRA,C3R3,6,MODELED
WC2026_M97,p_fra_06,FRA,C3R4,4,MODELED
WC2026_M97,p_fra_06,FRA,C3R5,5,MODELED
WC2026_M97,p_fra_06,FRA,C4R1,7,MODELED
WC2026_M97,p_fra_06,FRA,C4R2,5,MODELED
WC2026_M97,p_fra_06,FRA,C4R3,7,MODELED
WC2026_M97,p_fra_06,FRA,C4R4,6,MODELED
WC2026_M97,p_fra_06,FRA,C4R5,5,MODELED
WC2026_M97,p_fra_06,FRA,C5R1,4,MODELED
WC2026_M97,p_fra_06,FRA,C5R2,4,MODELED
WC2026_M97,p_fra_06,FRA,C5R3,6,MODELED
WC2026_M97,p_fra_06,FRA,C5R4,4,MODELED
WC2026_M97,p_fra_06,FRA,C5R5,3,MODELED
WC2026_M97,p_fra_06,FRA,C6R1,2,MODELED
WC2026_M97,p_fra_06,FRA,C6R2,2,MODELED
WC2026_M97,p_fra_06,FRA,C6R3,2,MODELED
WC2026_M97,p_fra_06,FRA,C6R4,2,MODELED
WC2026_M97,p_fra_06,FRA,C6R5,2,MODELED
WC2026_M97,p_fra_07,FRA,C1R1,1,MODELED
WC2026_M97,p_fra_07,FRA,C1R2,1,MODELED
WC2026_M97,p_fra_07,FRA,C1R3,1,MODELED
WC2026_M97,p_fra_07,FRA,C1R4,1,MODELED
WC2026_M97,p_fra_07,FRA,C1R5,1,MODELED
WC2026_M97,p_fra_07,FRA,C2R1,2,MODELED
WC2026_M97,p_fra_07,FRA,C2R2,2,MODELED
WC2026_M97,p_fra_07,FRA,C2R3,4,MODELED
WC2026_M97,p_fra_07,FRA,C2R4,2,MODELED
WC2026_M97,p_fra_07,FRA,C2R5,3,MODELED
WC2026_M97,p_fra_07,FRA,C3R1,3,MODELED
WC2026_M97,p_fra_07,FRA,C3R2,6,MODELED
WC2026_M97,p_fra_07,FRA,C3R3,6,MODELED
WC2026_M97,p_fra_07,FRA,C3R4,4,MODELED
WC2026_M97,p_fra_07,FRA,C3R5,4,MODELED
WC2026_M97,p_fra_07,FRA,C4R1,5,MODELED
WC2026_M97,p_fra_07,FRA,C4R2,5,MODELED
WC2026_M97,p_fra_07,FRA,C4R3,5,MODELED
WC2026_M97,p_fra_07,FRA,C4R4,6,MODELED
WC2026_M97,p_fra_07,FRA,C4R5,5,MODELED
WC2026_M97,p_fra_07,FRA,C5R1,3,MODELED
WC2026_M97,p_fra_07,FRA,C5R2,4,MODELED
WC2026_M97,p_fra_07,FRA,C5R3,3,MODELED
WC2026_M97,p_fra_07,FRA,C5R4,4,MODELED
WC2026_M97,p_fra_07,FRA,C5R5,4,MODELED
WC2026_M97,p_fra_07,FRA,C6R1,1,MODELED
WC2026_M97,p_fra_07,FRA,C6R2,2,MODELED
WC2026_M97,p_fra_07,FRA,C6R3,2,MODELED
WC2026_M97,p_fra_07,FRA,C6R4,2,MODELED
WC2026_M97,p_fra_07,FRA,C6R5,2,MODELED
WC2026_M97,p_fra_08,FRA,C2R1,1,MODELED
WC2026_M97,p_fra_08,FRA,C2R2,1,MODELED
WC2026_M97,p_fra_08,FRA,C2R3,1,MODELED
WC2026_M97,p_fra_08,FRA,C2R4,1,MODELED
WC2026_M97,p_fra_08,FRA,C2R5,1,MODELED
WC2026_M97,p_fra_08,FRA,C3R1,2,MODELED
WC2026_M97,p_fra_08,FRA,C3R2,2,MODELED
WC2026_M97,p_fra_08,FRA,C3R3,4,MODELED
WC2026_M97,p_fra_08,FRA,C3R4,2,MODELED
WC2026_M97,p_fra_08,FRA,C3R5,2,MODELED
WC2026_M97,p_fra_08,FRA,C4R1,6,MODELED
WC2026_M97,p_fra_08,FRA,C4R2,6,MODELED
WC2026_M97,p_fra_08,FRA,C4R3,8,MODELED
WC2026_M97,p_fra_08,FRA,C4R4,7,MODELED
WC2026_M97,p_fra_08,FRA,C4R5,6,MODELED
WC2026_M97,p_fra_08,FRA,C5R1,6,MODELED
WC2026_M97,p_fra_08,FRA,C5R2,7,MODELED
WC2026_M97,p_fra_08,FRA,C5R3,9,MODELED
WC2026_M97,p_fra_08,FRA,C5R4,10,MODELED
WC2026_M97,p_fra_08,FRA,C5R5,6,MODELED
WC2026_M97,p_fra_08,FRA,C6R1,7,MODELED
WC2026_M97,p_fra_08,FRA,C6R2,8,MODELED
WC2026_M97,p_fra_08,FRA,C6R3,11,MODELED
WC2026_M97,p_fra_08,FRA,C6R4,9,MODELED
WC2026_M97,p_fra_08,FRA,C6R5,5,MODELED
WC2026_M97,p_fra_09,FRA,C1R1,1,MODELED
WC2026_M97,p_fra_09,FRA,C1R2,1,MODELED
WC2026_M97,p_fra_09,FRA,C1R3,2,MODELED
WC2026_M97,p_fra_09,FRA,C1R4,1,MODELED
WC2026_M97,p_fra_09,FRA,C1R5,1,MODELED
WC2026_M97,p_fra_09,FRA,C2R1,2,MODELED
WC2026_M97,p_fra_09,FRA,C2R2,2,MODELED
WC2026_M97,p_fra_09,FRA,C2R3,3,MODELED
WC2026_M97,p_fra_09,FRA,C2R4,3,MODELED
WC2026_M97,p_fra_09,FRA,C2R5,3,MODELED
WC2026_M97,p_fra_09,FRA,C3R1,4,MODELED
WC2026_M97,p_fra_09,FRA,C3R2,4,MODELED
WC2026_M97,p_fra_09,FRA,C3R3,6,MODELED
WC2026_M97,p_fra_09,FRA,C3R4,5,MODELED
WC2026_M97,p_fra_09,FRA,C3R5,4,MODELED
WC2026_M97,p_fra_09,FRA,C4R1,4,MODELED
WC2026_M97,p_fra_09,FRA,C4R2,6,MODELED
WC2026_M97,p_fra_09,FRA,C4R3,7,MODELED
WC2026_M97,p_fra_09,FRA,C4R4,5,MODELED
WC2026_M97,p_fra_09,FRA,C4R5,4,MODELED
WC2026_M97,p_fra_09,FRA,C5R1,4,MODELED
WC2026_M97,p_fra_09,FRA,C5R2,5,MODELED
WC2026_M97,p_fra_09,FRA,C5R3,3,MODELED
WC2026_M97,p_fra_09,FRA,C5R4,4,MODELED
WC2026_M97,p_fra_09,FRA,C5R5,3,MODELED
WC2026_M97,p_fra_09,FRA,C6R1,1,MODELED
WC2026_M97,p_fra_09,FRA,C6R2,2,MODELED
WC2026_M97,p_fra_09,FRA,C6R3,2,MODELED
WC2026_M97,p_fra_09,FRA,C6R4,2,MODELED
WC2026_M97,p_fra_09,FRA,C6R5,2,MODELED
WC2026_M97,p_fra_10,FRA,C2R1,1,MODELED
WC2026_M97,p_fra_10,FRA,C2R2,1,MODELED
WC2026_M97,p_fra_10,FRA,C2R3,1,MODELED
WC2026_M97,p_fra_10,FRA,C2R4,1,MODELED
WC2026_M97,p_fra_10,FRA,C2R5,1,MODELED
WC2026_M97,p_fra_10,FRA,C3R1,3,MODELED
WC2026_M97,p_fra_10,FRA,C3R2,2,MODELED
WC2026_M97,p_fra_10,FRA,C3R3,2,MODELED
WC2026_M97,p_fra_10,FRA,C3R4,3,MODELED
WC2026_M97,p_fra_10,FRA,C3R5,2,MODELED
WC2026_M97,p_fra_10,FRA,C4R1,4,MODELED
WC2026_M97,p_fra_10,FRA,C4R2,8,MODELED
WC2026_M97,p_fra_10,FRA,C4R3,5,MODELED
WC2026_M97,p_fra_10,FRA,C4R4,4,MODELED
WC2026_M97,p_fra_10,FRA,C4R5,5,MODELED
WC2026_M97,p_fra_10,FRA,C5R1,7,MODELED
WC2026_M97,p_fra_10,FRA,C5R2,10,MODELED
WC2026_M97,p_fra_10,FRA,C5R3,8,MODELED
WC2026_M97,p_fra_10,FRA,C5R4,11,MODELED
WC2026_M97,p_fra_10,FRA,C5R5,9,MODELED
WC2026_M97,p_fra_10,FRA,C6R1,7,MODELED
WC2026_M97,p_fra_10,FRA,C6R2,9,MODELED
WC2026_M97,p_fra_10,FRA,C6R3,10,MODELED
WC2026_M97,p_fra_10,FRA,C6R4,6,MODELED
WC2026_M97,p_fra_10,FRA,C6R5,5,MODELED
WC2026_M97,p_fra_11,FRA,C2R1,1,MODELED
WC2026_M97,p_fra_11,FRA,C2R2,1,MODELED
WC2026_M97,p_fra_11,FRA,C2R3,1,MODELED
WC2026_M97,p_fra_11,FRA,C2R4,1,MODELED
WC2026_M97,p_fra_11,FRA,C3R1,2,MODELED
WC2026_M97,p_fra_11,FRA,C3R2,3,MODELED
WC2026_M97,p_fra_11,FRA,C3R3,3,MODELED
WC2026_M97,p_fra_11,FRA,C3R4,3,MODELED
WC2026_M97,p_fra_11,FRA,C3R5,2,MODELED
WC2026_M97,p_fra_11,FRA,C4R1,6,MODELED
WC2026_M97,p_fra_11,FRA,C4R2,5,MODELED
WC2026_M97,p_fra_11,FRA,C4R3,6,MODELED
WC2026_M97,p_fra_11,FRA,C4R4,6,MODELED
WC2026_M97,p_fra_11,FRA,C4R5,6,MODELED
WC2026_M97,p_fra_11,FRA,C5R1,5,MODELED
WC2026_M97,p_fra_11,FRA,C5R2,7,MODELED
WC2026_M97,p_fra_11,FRA,C5R3,8,MODELED
WC2026_M97,p_fra_11,FRA,C5R4,10,MODELED
WC2026_M97,p_fra_11,FRA,C5R5,5,MODELED
WC2026_M97,p_fra_11,FRA,C6R1,6,MODELED
WC2026_M97,p_fra_11,FRA,C6R2,8,MODELED
WC2026_M97,p_fra_11,FRA,C6R3,9,MODELED
WC2026_M97,p_fra_11,FRA,C6R4,8,MODELED
WC2026_M97,p_fra_11,FRA,C6R5,5,MODELED
WC2026_M97,p_fra_12,FRA,C2R1,1,MODELED
WC2026_M97,p_fra_12,FRA,C2R2,1,MODELED
WC2026_M97,p_fra_12,FRA,C2R3,1,MODELED
WC2026_M97,p_fra_12,FRA,C2R4,1,MODELED
WC2026_M97,p_fra_12,FRA,C2R5,1,MODELED
WC2026_M97,p_fra_12,FRA,C3R1,1,MODELED
WC2026_M97,p_fra_12,FRA,C3R2,1,MODELED
WC2026_M97,p_fra_12,FRA,C3R3,2,MODELED
WC2026_M97,p_fra_12,FRA,C3R4,1,MODELED
WC2026_M97,p_fra_12,FRA,C3R5,1,MODELED
WC2026_M97,p_fra_12,FRA,C4R1,1,MODELED
WC2026_M97,p_fra_12,FRA,C4R2,2,MODELED
WC2026_M97,p_fra_12,FRA,C4R3,2,MODELED
WC2026_M97,p_fra_12,FRA,C4R4,1,MODELED
WC2026_M97,p_fra_12,FRA,C4R5,1,MODELED
WC2026_M97,p_fra_12,FRA,C5R1,1,MODELED
WC2026_M97,p_fra_12,FRA,C5R2,1,MODELED
WC2026_M97,p_fra_12,FRA,C5R3,1,MODELED
WC2026_M97,p_fra_12,FRA,C5R4,1,MODELED
WC2026_M97,p_fra_12,FRA,C5R5,1,MODELED
WC2026_M97,p_fra_12,FRA,C6R3,1,MODELED
WC2026_M97,p_fra_13,FRA,C4R1,1,MODELED
WC2026_M97,p_fra_13,FRA,C4R2,1,MODELED
WC2026_M97,p_fra_13,FRA,C4R3,1,MODELED
WC2026_M97,p_fra_13,FRA,C4R4,1,MODELED
WC2026_M97,p_fra_13,FRA,C4R5,1,MODELED
WC2026_M97,p_fra_13,FRA,C5R1,1,MODELED
WC2026_M97,p_fra_13,FRA,C5R2,1,MODELED
WC2026_M97,p_fra_13,FRA,C5R3,2,MODELED
WC2026_M97,p_fra_13,FRA,C5R4,1,MODELED
WC2026_M97,p_fra_13,FRA,C5R5,1,MODELED
WC2026_M97,p_fra_13,FRA,C6R1,1,MODELED
WC2026_M97,p_fra_13,FRA,C6R2,1,MODELED
WC2026_M97,p_fra_13,FRA,C6R3,1,MODELED
WC2026_M97,p_fra_13,FRA,C6R4,1,MODELED
WC2026_M97,p_fra_13,FRA,C6R5,1,MODELED
WC2026_M97,p_fra_14,FRA,C4R1,1,MODELED
WC2026_M97,p_fra_14,FRA,C4R2,1,MODELED
WC2026_M97,p_fra_14,FRA,C4R3,1,MODELED
WC2026_M97,p_fra_14,FRA,C4R4,1,MODELED
WC2026_M97,p_fra_14,FRA,C4R5,1,MODELED
WC2026_M97,p_fra_14,FRA,C5R1,1,MODELED
WC2026_M97,p_fra_14,FRA,C5R2,2,MODELED
WC2026_M97,p_fra_14,FRA,C5R3,2,MODELED
WC2026_M97,p_fra_14,FRA,C5R4,1,MODELED
WC2026_M97,p_fra_14,FRA,C5R5,1,MODELED
WC2026_M97,p_fra_14,FRA,C6R1,1,MODELED
WC2026_M97,p_fra_14,FRA,C6R2,1,MODELED
WC2026_M97,p_fra_14,FRA,C6R3,1,MODELED
WC2026_M97,p_fra_14,FRA,C6R4,1,MODELED
WC2026_M97,p_fra_14,FRA,C6R5,1,MODELED
WC2026_M97,p_mar_01,MAR,C1R1,8,MODELED
WC2026_M97,p_mar_01,MAR,C1R2,8,MODELED
WC2026_M97,p_mar_01,MAR,C1R3,14,MODELED
WC2026_M97,p_mar_01,MAR,C1R4,11,MODELED
WC2026_M97,p_mar_01,MAR,C1R5,10,MODELED
WC2026_M97,p_mar_01,MAR,C2R1,10,MODELED
WC2026_M97,p_mar_01,MAR,C2R2,10,MODELED
WC2026_M97,p_mar_01,MAR,C2R3,13,MODELED
WC2026_M97,p_mar_01,MAR,C2R4,11,MODELED
WC2026_M97,p_mar_01,MAR,C2R5,10,MODELED
WC2026_M97,p_mar_01,MAR,C3R1,5,MODELED
WC2026_M97,p_mar_01,MAR,C3R2,5,MODELED
WC2026_M97,p_mar_01,MAR,C3R3,6,MODELED
WC2026_M97,p_mar_01,MAR,C3R4,7,MODELED
WC2026_M97,p_mar_01,MAR,C3R5,6,MODELED
WC2026_M97,p_mar_01,MAR,C4R1,2,MODELED
WC2026_M97,p_mar_01,MAR,C4R2,2,MODELED
WC2026_M97,p_mar_01,MAR,C4R3,2,MODELED
WC2026_M97,p_mar_01,MAR,C4R4,2,MODELED
WC2026_M97,p_mar_01,MAR,C4R5,2,MODELED
WC2026_M97,p_mar_02,MAR,C1R1,3,MODELED
WC2026_M97,p_mar_02,MAR,C1R2,5,MODELED
WC2026_M97,p_mar_02,MAR,C1R3,4,MODELED
WC2026_M97,p_mar_02,MAR,C1R4,4,MODELED
WC2026_M97,p_mar_02,MAR,C1R5,4,MODELED
WC2026_M97,p_mar_02,MAR,C2R1,6,MODELED
WC2026_M97,p_mar_02,MAR,C2R2,7,MODELED
WC2026_M97,p_mar_02,MAR,C2R3,8,MODELED
WC2026_M97,p_mar_02,MAR,C2R4,7,MODELED
WC2026_M97,p_mar_02,MAR,C2R5,6,MODELED
WC2026_M97,p_mar_02,MAR,C3R1,6,MODELED
WC2026_M97,p_mar_02,MAR,C3R2,7,MODELED
WC2026_M97,p_mar_02,MAR,C3R3,7,MODELED
WC2026_M97,p_mar_02,MAR,C3R4,7,MODELED
WC2026_M97,p_mar_02,MAR,C3R5,5,MODELED
WC2026_M97,p_mar_02,MAR,C4R1,3,MODELED
WC2026_M97,p_mar_02,MAR,C4R2,4,MODELED
WC2026_M97,p_mar_02,MAR,C4R3,5,MODELED
WC2026_M97,p_mar_02,MAR,C4R4,3,MODELED
WC2026_M97,p_mar_02,MAR,C4R5,3,MODELED
WC2026_M97,p_mar_02,MAR,C5R1,1,MODELED
WC2026_M97,p_mar_02,MAR,C5R2,1,MODELED
WC2026_M97,p_mar_02,MAR,C5R3,1,MODELED
WC2026_M97,p_mar_02,MAR,C5R4,1,MODELED
WC2026_M97,p_mar_02,MAR,C5R5,1,MODELED
WC2026_M97,p_mar_03,MAR,C1R1,6,MODELED
WC2026_M97,p_mar_03,MAR,C1R2,7,MODELED
WC2026_M97,p_mar_03,MAR,C1R3,7,MODELED
WC2026_M97,p_mar_03,MAR,C1R4,5,MODELED
WC2026_M97,p_mar_03,MAR,C1R5,7,MODELED
WC2026_M97,p_mar_03,MAR,C2R1,7,MODELED
WC2026_M97,p_mar_03,MAR,C2R2,6,MODELED
WC2026_M97,p_mar_03,MAR,C2R3,10,MODELED
WC2026_M97,p_mar_03,MAR,C2R4,8,MODELED
WC2026_M97,p_mar_03,MAR,C2R5,9,MODELED
WC2026_M97,p_mar_03,MAR,C3R1,5,MODELED
WC2026_M97,p_mar_03,MAR,C3R2,10,MODELED
WC2026_M97,p_mar_03,MAR,C3R3,10,MODELED
WC2026_M97,p_mar_03,MAR,C3R4,7,MODELED
WC2026_M97,p_mar_03,MAR,C3R5,7,MODELED
WC2026_M97,p_mar_03,MAR,C4R1,3,MODELED
WC2026_M97,p_mar_03,MAR,C4R2,5,MODELED
WC2026_M97,p_mar_03,MAR,C4R3,7,MODELED
WC2026_M97,p_mar_03,MAR,C4R4,5,MODELED
WC2026_M97,p_mar_03,MAR,C4R5,3,MODELED
WC2026_M97,p_mar_03,MAR,C5R1,1,MODELED
WC2026_M97,p_mar_03,MAR,C5R2,1,MODELED
WC2026_M97,p_mar_03,MAR,C5R3,2,MODELED
WC2026_M97,p_mar_03,MAR,C5R4,2,MODELED
WC2026_M97,p_mar_03,MAR,C5R5,1,MODELED
WC2026_M97,p_mar_03,MAR,C6R4,1,MODELED
WC2026_M97,p_mar_04,MAR,C1R1,3,MODELED
WC2026_M97,p_mar_04,MAR,C1R2,5,MODELED
WC2026_M97,p_mar_04,MAR,C1R3,6,MODELED
WC2026_M97,p_mar_04,MAR,C1R4,4,MODELED
WC2026_M97,p_mar_04,MAR,C1R5,2,MODELED
WC2026_M97,p_mar_04,MAR,C2R1,4,MODELED
WC2026_M97,p_mar_04,MAR,C2R2,6,MODELED
WC2026_M97,p_mar_04,MAR,C2R3,6,MODELED
WC2026_M97,p_mar_04,MAR,C2R4,7,MODELED
WC2026_M97,p_mar_04,MAR,C2R5,6,MODELED
WC2026_M97,p_mar_04,MAR,C3R1,5,MODELED
WC2026_M97,p_mar_04,MAR,C3R2,4,MODELED
WC2026_M97,p_mar_04,MAR,C3R3,6,MODELED
WC2026_M97,p_mar_04,MAR,C3R4,5,MODELED
WC2026_M97,p_mar_04,MAR,C3R5,4,MODELED
WC2026_M97,p_mar_04,MAR,C4R1,2,MODELED
WC2026_M97,p_mar_04,MAR,C4R2,3,MODELED
WC2026_M97,p_mar_04,MAR,C4R3,4,MODELED
WC2026_M97,p_mar_04,MAR,C4R4,3,MODELED
WC2026_M97,p_mar_04,MAR,C4R5,2,MODELED
WC2026_M97,p_mar_04,MAR,C5R1,1,MODELED
WC2026_M97,p_mar_04,MAR,C5R2,1,MODELED
WC2026_M97,p_mar_04,MAR,C5R3,1,MODELED
WC2026_M97,p_mar_04,MAR,C5R4,1,MODELED
WC2026_M97,p_mar_04,MAR,C5R5,1,MODELED
WC2026_M97,p_mar_05,MAR,C1R1,3,MODELED
WC2026_M97,p_mar_05,MAR,C1R2,5,MODELED
WC2026_M97,p_mar_05,MAR,C1R3,4,MODELED
WC2026_M97,p_mar_05,MAR,C1R4,4,MODELED
WC2026_M97,p_mar_05,MAR,C1R5,5,MODELED
WC2026_M97,p_mar_05,MAR,C2R1,6,MODELED
WC2026_M97,p_mar_05,MAR,C2R2,8,MODELED
WC2026_M97,p_mar_05,MAR,C2R3,7,MODELED
WC2026_M97,p_mar_05,MAR,C2R4,5,MODELED
WC2026_M97,p_mar_05,MAR,C2R5,6,MODELED
WC2026_M97,p_mar_05,MAR,C3R1,5,MODELED
WC2026_M97,p_mar_05,MAR,C3R2,6,MODELED
WC2026_M97,p_mar_05,MAR,C3R3,9,MODELED
WC2026_M97,p_mar_05,MAR,C3R4,6,MODELED
WC2026_M97,p_mar_05,MAR,C3R5,7,MODELED
WC2026_M97,p_mar_05,MAR,C4R1,3,MODELED
