match_id,player_id,team_id,zone_code,touches,data_source
WC2026_M98,p_esp_03,ESP,C4R2,5,MODELED
WC2026_M98,p_esp_03,ESP,C4R3,5,MODELED
WC2026_M98,p_esp_03,ESP,C4R4,5,MODELED
WC2026_M98,p_esp_03,ESP,C4R5,4,MODELED
WC2026_M98,p_esp_03,ESP,C5R1,2,MODELED
WC2026_M98,p_esp_03,ESP,C5R2,2,MODELED
WC2026_M98,p_esp_03,ESP,C5R3,2,MODELED
WC2026_M98,p_esp_03,ESP,C5R4,1,MODELED
WC2026_M98,p_esp_03,ESP,C5R5,2,MODELED
WC2026_M98,p_esp_04,ESP,C1R1,3,MODELED
WC2026_M98,p_esp_04,ESP,C1R2,5,MODELED
WC2026_M98,p_esp_04,ESP,C1R3,4,MODELED
WC2026_M98,p_esp_04,ESP,C1R4,4,MODELED
WC2026_M98,p_esp_04,ESP,C1R5,4,MODELED
WC2026_M98,p_esp_04,ESP,C2R1,5,MODELED
WC2026_M98,p_esp_04,ESP,C2R2,7,MODELED
WC2026_M98,p_esp_04,ESP,C2R3,8,MODELED
WC2026_M98,p_esp_04,ESP,C2R4,6,MODELED
WC2026_M98,p_esp_04,ESP,C2R5,4,MODELED
WC2026_M98,p_esp_04,ESP,C3R1,5,MODELED
WC2026_M98,p_esp_04,ESP,C3R2,5,MODELED
WC2026_M98,p_esp_04,ESP,C3R3,5,MODELED
WC2026_M98,p_esp_04,ESP,C3R4,7,MODELED
WC2026_M98,p_esp_04,ESP,C3R5,6,MODELED
WC2026_M98,p_esp_04,ESP,C4R1,3,MODELED
WC2026_M98,p_esp_04,ESP,C4R2,3,MODELED
WC2026_M98,p_esp_04,ESP,C4R3,4,MODELED
WC2026_M98,p_esp_04,ESP,C4R4,3,MODELED
WC2026_M98,p_esp_04,ESP,C4R5,3,MODELED
WC2026_M98,p_esp_04,ESP,C5R1,1,MODELED
WC2026_M98,p_esp_04,ESP,C5R2,1,MODELED
WC2026_M98,p_esp_04,ESP,C5R3,2,MODELED
WC2026_M98,p_esp_04,ESP,C5R4,1,MODELED
WC2026_M98,p_esp_04,ESP,C5R5,1,MODELED
WC2026_M98,p_esp_05,ESP,C1R1,5,MODELED
WC2026_M98,p_esp_05,ESP,C1R2,6,MODELED
WC2026_M98,p_esp_05,ESP,C1R3,5,MODELED
WC2026_M98,p_esp_05,ESP,C1R4,7,MODELED
WC2026_M98,p_esp_05,ESP,C1R5,4,MODELED
WC2026_M98,p_esp_05,ESP,C2R1,7,MODELED
WC2026_M98,p_esp_05,ESP,C2R2,6,MODELED
WC2026_M98,p_esp_05,ESP,C2R3,11,MODELED
WC2026_M98,p_esp_05,ESP,C2R4,7,MODELED
WC2026_M98,p_esp_05,ESP,C2R5,7,MODELED
WC2026_M98,p_esp_05,ESP,C3R1,5,MODELED
WC2026_M98,p_esp_05,ESP,C3R2,10,MODELED
WC2026_M98,p_esp_05,ESP,C3R3,6,MODELED
WC2026_M98,p_esp_05,ESP,C3R4,9,MODELED
WC2026_M98,p_esp_05,ESP,C3R5,6,MODELED
WC2026_M98,p_esp_05,ESP,C4R1,3,MODELED
WC2026_M98,p_esp_05,ESP,C4R2,3,MODELED
WC2026_M98,p_esp_05,ESP,C4R3,4,MODELED
WC2026_M98,p_esp_05,ESP,C4R4,5,MODELED
WC2026_M98,p_esp_05,ESP,C4R5,4,MODELED
WC2026_M98,p_esp_05,ESP,C5R1,1,MODELED
WC2026_M98,p_esp_05,ESP,C5R2,1,MODELED
WC2026_M98,p_esp_05,ESP,C5R3,2,MODELED
WC2026_M98,p_esp_05,ESP,C5R4,2,MODELED
WC2026_M98,p_esp_05,ESP,C5R5,1,MODELED
WC2026_M98,p_esp_05,ESP,C6R3,1,MODELED
WC2026_M98,p_esp_06,ESP,C1R1,1,MODELED
WC2026_M98,p_esp_06,ESP,C1R2,1,MODELED
WC2026_M98,p_esp_06,ESP,C1R3,2,MODELED
WC2026_M98,p_esp_06,ESP,C1R4,1,MODELED
WC2026_M98,p_esp_06,ESP,C1R5,1,MODELED
WC2026_M98,p_esp_06,ESP,C2R1,3,MODELED
WC2026_M98,p_esp_06,ESP,C2R2,3,MODELED
WC2026_M98,p_esp_06,ESP,C2R3,3,MODELED
WC2026_M98,p_esp_06,ESP,C2R4,4,MODELED
WC2026_M98,p_esp_06,ESP,C2R5,2,MODELED
WC2026_M98,p_esp_06,ESP,C3R1,4,MODELED
WC2026_M98,p_esp_06,ESP,C3R2,4,MODELED
WC2026_M98,p_esp_06,ESP,C3R3,5,MODELED
WC2026_M98,p_esp_06,ESP,C3R4,6,MODELED
WC2026_M98,p_esp_06,ESP,C3R5,4,MODELED
WC2026_M98,p_esp_06,ESP,C4R1,6,MODELED
WC2026_M98,p_esp_06,ESP,C4R2,5,MODELED
WC2026_M98,p_esp_06,ESP,C4R3,7,MODELED
WC2026_M98,p_esp_06,ESP,C4R4,5,MODELED
WC2026_M98,p_esp_06,ESP,C4R5,5,MODELED
WC2026_M98,p_esp_06,ESP,C5R1,4,MODELED
WC2026_M98,p_esp_06,ESP,C5R2,4,MODELED
WC2026_M98,p_esp_06,ESP,C5R3,5,MODELED
WC2026_M98,p_esp_06,ESP,C5R4,3,MODELED
WC2026_M98,p_esp_06,ESP,C5R5,3,MODELED
WC2026_M98,p_esp_06,ESP,C6R1,1,MODELED
WC2026_M98,p_esp_06,ESP,C6R2,2,MODELED
WC2026_M98,p_esp_06,ESP,C6R3,2,MODELED
WC2026_M98,p_esp_06,ESP,C6R4,1,MODELED
WC2026_M98,p_esp_06,ESP,C6R5,2,MODELED
WC2026_M98,p_esp_07,ESP,C1R1,1,MODELED
WC2026_M98,p_esp_07,ESP,C1R2,1,MODELED
WC2026_M98,p_esp_07,ESP,C1R3,1,MODELED
WC2026_M98,p_esp_07,ESP,C1R4,1,MODELED
WC2026_M98,p_esp_07,ESP,C1R5,1,MODELED
WC2026_M98,p_esp_07,ESP,C2R1,2,MODELED
WC2026_M98,p_esp_07,ESP,C2R2,2,MODELED
WC2026_M98,p_esp_07,ESP,C2R3,3,MODELED
WC2026_M98,p_esp_07,ESP,C2R4,2,MODELED
WC2026_M98,p_esp_07,ESP,C2R5,2,MODELED
WC2026_M98,p_esp_07,ESP,C3R1,3,MODELED
WC2026_M98,p_esp_07,ESP,C3R2,5,MODELED
WC2026_M98,p_esp_07,ESP,C3R3,6,MODELED
WC2026_M98,p_esp_07,ESP,C3R4,5,MODELED
WC2026_M98,p_esp_07,ESP,C3R5,4,MODELED
WC2026_M98,p_esp_07,ESP,C4R1,5,MODELED
WC2026_M98,p_esp_07,ESP,C4R2,6,MODELED
WC2026_M98,p_esp_07,ESP,C4R3,4,MODELED
WC2026_M98,p_esp_07,ESP,C4R4,5,MODELED
WC2026_M98,p_esp_07,ESP,C4R5,3,MODELED
WC2026_M98,p_esp_07,ESP,C5R1,3,MODELED
WC2026_M98,p_esp_07,ESP,C5R2,2,MODELED
WC2026_M98,p_esp_07,ESP,C5R3,3,MODELED
WC2026_M98,p_esp_07,ESP,C5R4,3,MODELED
WC2026_M98,p_esp_07,ESP,C5R5,3,MODELED
WC2026_M98,p_esp_07,ESP,C6R1,1,MODELED
WC2026_M98,p_esp_07,ESP,C6R2,1,MODELED
WC2026_M98,p_esp_07,ESP,C6R3,2,MODELED
WC2026_M98,p_esp_07,ESP,C6R4,2,MODELED
WC2026_M98,p_esp_07,ESP,C6R5,1,MODELED
WC2026_M98,p_esp_08,ESP,C2R2,1,MODELED
WC2026_M98,p_esp_08,ESP,C2R3,1,MODELED
WC2026_M98,p_esp_08,ESP,C2R4,1,MODELED
WC2026_M98,p_esp_08,ESP,C2R5,1,MODELED
WC2026_M98,p_esp_08,ESP,C3R1,2,MODELED
WC2026_M98,p_esp_08,ESP,C3R2,3,MODELED
WC2026_M98,p_esp_08,ESP,C3R3,3,MODELED
WC2026_M98,p_esp_08,ESP,C3R4,3,MODELED
WC2026_M98,p_esp_08,ESP,C3R5,2,MODELED
WC2026_M98,p_esp_08,ESP,C4R1,5,MODELED
WC2026_M98,p_esp_08,ESP,C4R2,6,MODELED
WC2026_M98,p_esp_08,ESP,C4R3,5,MODELED
WC2026_M98,p_esp_08,ESP,C4R4,5,MODELED
WC2026_M98,p_esp_08,ESP,C4R5,3,MODELED
WC2026_M98,p_esp_08,ESP,C5R1,5,MODELED
WC2026_M98,p_esp_08,ESP,C5R2,5,MODELED
WC2026_M98,p_esp_08,ESP,C5R3,10,MODELED
WC2026_M98,p_esp_08,ESP,C5R4,10,MODELED
WC2026_M98,p_esp_08,ESP,C5R5,6,MODELED
WC2026_M98,p_esp_08,ESP,C6R1,5,MODELED
WC2026_M98,p_esp_08,ESP,C6R2,8,MODELED
WC2026_M98,p_esp_08,ESP,C6R3,7,MODELED
WC2026_M98,p_esp_08,ESP,C6R4,6,MODELED
WC2026_M98,p_esp_08,ESP,C6R5,5,MODELED
WC2026_M98,p_esp_09,ESP,C1R1,1,MODELED
WC2026_M98,p_esp_09,ESP,C1R2,1,MODELED
WC2026_M98,p_esp_09,ESP,C1R3,1,MODELED
WC2026_M98,p_esp_09,ESP,C1R4,1,MODELED
WC2026_M98,p_esp_09,ESP,C1R5,1,MODELED
WC2026_M98,p_esp_09,ESP,C2R1,3,MODELED
WC2026_M98,p_esp_09,ESP,C2R2,2,MODELED
WC2026_M98,p_esp_09,ESP,C2R3,4,MODELED
WC2026_M98,p_esp_09,ESP,C2R4,2,MODELED
WC2026_M98,p_esp_09,ESP,C2R5,2,MODELED
WC2026_M98,p_esp_09,ESP,C3R1,4,MODELED
WC2026_M98,p_esp_09,ESP,C3R2,4,MODELED
WC2026_M98,p_esp_09,ESP,C3R3,7,MODELED
WC2026_M98,p_esp_09,ESP,C3R4,4,MODELED
WC2026_M98,p_esp_09,ESP,C3R5,4,MODELED
WC2026_M98,p_esp_09,ESP,C4R1,5,MODELED
WC2026_M98,p_esp_09,ESP,C4R2,7,MODELED
WC2026_M98,p_esp_09,ESP,C4R3,7,MODELED
WC2026_M98,p_esp_09,ESP,C4R4,6,MODELED
WC2026_M98,p_esp_09,ESP,C4R5,4,MODELED
WC2026_M98,p_esp_09,ESP,C5R1,3,MODELED
WC2026_M98,p_esp_09,ESP,C5R2,3,MODELED
WC2026_M98,p_esp_09,ESP,C5R3,4,MODELED
WC2026_M98,p_esp_09,ESP,C5R4,5,MODELED
WC2026_M98,p_esp_09,ESP,C5R5,4,MODELED
WC2026_M98,p_esp_09,ESP,C6R1,1,MODELED
WC2026_M98,p_esp_09,ESP,C6R2,2,MODELED
WC2026_M98,p_esp_09,ESP,C6R3,2,MODELED
WC2026_M98,p_esp_09,ESP,C6R4,2,MODELED
WC2026_M98,p_esp_09,ESP,C6R5,1,MODELED
WC2026_M98,p_esp_10,ESP,C1R1,1,MODELED
WC2026_M98,p_esp_10,ESP,C1R2,1,MODELED
WC2026_M98,p_esp_10,ESP,C1R3,1,MODELED
WC2026_M98,p_esp_10,ESP,C1R4,1,MODELED
WC2026_M98,p_esp_10,ESP,C1R5,1,MODELED
WC2026_M98,p_esp_10,ESP,C2R1,2,MODELED
WC2026_M98,p_esp_10,ESP,C2R2,3,MODELED
WC2026_M98,p_esp_10,ESP,C2R3,3,MODELED
WC2026_M98,p_esp_10,ESP,C2R4,2,MODELED
WC2026_M98,p_esp_10,ESP,C2R5,2,MODELED
WC2026_M98,p_esp_10,ESP,C3R1,5,MODELED
WC2026_M98,p_esp_10,ESP,C3R2,6,MODELED
WC2026_M98,p_esp_10,ESP,C3R3,4,MODELED
WC2026_M98,p_esp_10,ESP,C3R4,5,MODELED
WC2026_M98,p_esp_10,ESP,C3R5,3,MODELED
WC2026_M98,p_esp_10,ESP,C4R1,4,MODELED
WC2026_M98,p_esp_10,ESP,C4R2,5,MODELED
WC2026_M98,p_esp_10,ESP,C4R3,5,MODELED
WC2026_M98,p_esp_10,ESP,C4R4,5,MODELED
WC2026_M98,p_esp_10,ESP,C4R5,4,MODELED
WC2026_M98,p_esp_10,ESP,C5R1,3,MODELED
WC2026_M98,p_esp_10,ESP,C5R2,3,MODELED
WC2026_M98,p_esp_10,ESP,C5R3,5,MODELED
WC2026_M98,p_esp_10,ESP,C5R4,3,MODELED
WC2026_M98,p_esp_10,ESP,C5R5,3,MODELED
WC2026_M98,p_esp_10,ESP,C6R1,2,MODELED
WC2026_M98,p_esp_10,ESP,C6R2,2,MODELED
WC2026_M98,p_esp_10,ESP,C6R3,2,MODELED
WC2026_M98,p_esp_10,ESP,C6R4,2,MODELED
WC2026_M98,p_esp_10,ESP,C6R5,1,MODELED
WC2026_M98,p_esp_11,ESP,C2R2,1,MODELED
WC2026_M98,p_esp_11,ESP,C2R3,1,MODELED
WC2026_M98,p_esp_11,ESP,C2R4,1,MODELED
WC2026_M98,p_esp_11,ESP,C2R5,1,MODELED
WC2026_M98,p_esp_11,ESP,C3R1,2,MODELED
WC2026_M98,p_esp_11,ESP,C3R2,2,MODELED
WC2026_M98,p_esp_11,ESP,C3R3,3,MODELED
WC2026_M98,p_esp_11,ESP,C3R4,2,MODELED
WC2026_M98,p_esp_11,ESP,C3R5,2,MODELED
WC2026_M98,p_esp_11,ESP,C4R1,4,MODELED
WC2026_M98,p_esp_11,ESP,C4R2,5,MODELED
WC2026_M98,p_esp_11,ESP,C4R3,6,MODELED
WC2026_M98,p_esp_11,ESP,C4R4,4,MODELED
WC2026_M98,p_esp_11,ESP,C4R5,4,MODELED
WC2026_M98,p_esp_11,ESP,C5R1,6,MODELED
WC2026_M98,p_esp_11,ESP,C5R2,6,MODELED
WC2026_M98,p_esp_11,ESP,C5R3,9,MODELED
WC2026_M98,p_esp_11,ESP,C5R4,7,MODELED
WC2026_M98,p_esp_11,ESP,C5R5,6,MODELED
WC2026_M98,p_esp_11,ESP,C6R1,7,MODELED
WC2026_M98,p_esp_11,ESP,C6R2,6,MODELED
WC2026_M98,p_esp_11,ESP,C6R3,7,MODELED
WC2026_M98,p_esp_11,ESP,C6R4,5,MODELED
WC2026_M98,p_esp_11,ESP,C6R5,6,MODELED
WC2026_M98,p_esp_12,ESP,C1R1,1,MODELED
WC2026_M98,p_esp_12,ESP,C1R2,1,MODELED
WC2026_M98,p_esp_12,ESP,C1R3,1,MODELED
WC2026_M98,p_esp_12,ESP,C1R4,1,MODELED
WC2026_M98,p_esp_12,ESP,C2R1,2,MODELED
WC2026_M98,p_esp_12,ESP,C2R2,2,MODELED
WC2026_M98,p_esp_12,ESP,C2R3,2,MODELED
WC2026_M98,p_esp_12,ESP,C2R4,2,MODELED
WC2026_M98,p_esp_12,ESP,C2R5,1,MODELED
WC2026_M98,p_esp_12,ESP,C3R1,2,MODELED
WC2026_M98,p_esp_12,ESP,C3R2,2,MODELED
WC2026_M98,p_esp_12,ESP,C3R3,3,MODELED
WC2026_M98,p_esp_12,ESP,C3R4,3,MODELED
WC2026_M98,p_esp_12,ESP,C3R5,3,MODELED
WC2026_M98,p_esp_12,ESP,C4R1,2,MODELED
WC2026_M98,p_esp_12,ESP,C4R2,3,MODELED
WC2026_M98,p_esp_12,ESP,C4R3,4,MODELED
WC2026_M98,p_esp_12,ESP,C4R4,2,MODELED
WC2026_M98,p_esp_12,ESP,C4R5,2,MODELED
WC2026_M98,p_esp_12,ESP,C5R1,2,MODELED
WC2026_M98,p_esp_12,ESP,C5R2,2,MODELED
WC2026_M98,p_esp_12,ESP,C5R3,3,MODELED
WC2026_M98,p_esp_12,ESP,C5R4,2,MODELED
WC2026_M98,p_esp_12,ESP,C5R5,2,MODELED
WC2026_M98,p_esp_12,ESP,C6R1,1,MODELED
WC2026_M98,p_esp_12,ESP,C6R2,1,MODELED
WC2026_M98,p_esp_12,ESP,C6R3,1,MODELED
WC2026_M98,p_esp_12,ESP,C6R4,1,MODELED
WC2026_M98,p_esp_12,ESP,C6R5,1,MODELED
WC2026_M98,p_esp_13,ESP,C3R1,1,MODELED
WC2026_M98,p_esp_13,ESP,C3R2,1,MODELED
WC2026_M98,p_esp_13,ESP,C3R3,1,MODELED
WC2026_M98,p_esp_13,ESP,C3R4,1,MODELED
WC2026_M98,p_esp_13,ESP,C3R5,1,MODELED
WC2026_M98,p_esp_13,ESP,C4R1,2,MODELED
WC2026_M98,p_esp_13,ESP,C4R2,2,MODELED
WC2026_M98,p_esp_13,ESP,C4R3,3,MODELED
WC2026_M98,p_esp_13,ESP,C4R4,3,MODELED
WC2026_M98,p_esp_13,ESP,C4R5,2,MODELED
WC2026_M98,p_esp_13,ESP,C5R1,3,MODELED
WC2026_M98,p_esp_13,ESP,C5R2,5,MODELED
WC2026_M98,p_esp_13,ESP,C5R3,5,MODELED
WC2026_M98,p_esp_13,ESP,C5R4,3,MODELED
WC2026_M98,p_esp_13,ESP,C5R5,4,MODELED
WC2026_M98,p_esp_13,ESP,C6R1,2,MODELED
WC2026_M98,p_esp_13,ESP,C6R2,3,MODELED
WC2026_M98,p_esp_13,ESP,C6R3,3,MODELED
WC2026_M98,p_esp_13,ESP,C6R4,4,MODELED
WC2026_M98,p_esp_13,ESP,C6R5,3,MODELED
WC2026_M98,p_bel_01,BEL,C1R1,6,MODELED
WC2026_M98,p_bel_01,BEL,C1R2,6,MODELED
WC2026_M98,p_bel_01,BEL,C1R3,6,MODELED
WC2026_M98,p_bel_01,BEL,C1R4,5,MODELED
WC2026_M98,p_bel_01,BEL,C1R5,5,MODELED
WC2026_M98,p_bel_01,BEL,C2R1,5,MODELED
WC2026_M98,p_bel_01,BEL,C2R2,6,MODELED
WC2026_M98,p_bel_01,BEL,C2R3,5,MODELED
WC2026_M98,p_bel_01,BEL,C2R4,6,MODELED
WC2026_M98,p_bel_01,BEL,C2R5,4,MODELED
WC2026_M98,p_bel_01,BEL,C3R1,4,MODELED
WC2026_M98,p_bel_01,BEL,C3R2,4,MODELED
WC2026_M98,p_bel_01,BEL,C3R3,4,MODELED
WC2026_M98,p_bel_01,BEL,C3R4,5,MODELED
WC2026_M98,p_bel_01,BEL,C3R5,4,MODELED
WC2026_M98,p_bel_01,BEL,C4R1,1,MODELED
WC2026_M98,p_bel_01,BEL,C4R2,1,MODELED
WC2026_M98,p_bel_01,BEL,C4R3,1,MODELED
WC2026_M98,p_bel_01,BEL,C4R4,1,MODELED
WC2026_M98,p_bel_01,BEL,C4R5,1,MODELED
WC2026_M98,p_bel_02,BEL,C1R1,5,MODELED
WC2026_M98,p_bel_02,BEL,C1R2,7,MODELED
WC2026_M98,p_bel_02,BEL,C1R3,6,MODELED
WC2026_M98,p_bel_02,BEL,C1R4,6,MODELED
WC2026_M98,p_bel_02,BEL,C1R5,5,MODELED
WC2026_M98,p_bel_02,BEL,C2R1,6,MODELED
WC2026_M98,p_bel_02,BEL,C2R2,6,MODELED
WC2026_M98,p_bel_02,BEL,C2R3,12,MODELED
WC2026_M98,p_bel_02,BEL,C2R4,8,MODELED
WC2026_M98,p_bel_02,BEL,C2R5,8,MODELED
WC2026_M98,p_bel_02,BEL,C3R1,5,MODELED
WC2026_M98,p_bel_02,BEL,C3R2,6,MODELED
WC2026_M98,p_bel_02,BEL,C3R3,8,MODELED
WC2026_M98,p_bel_02,BEL,C3R4,6,MODELED
WC2026_M98,p_bel_02,BEL,C3R5,5,MODELED
WC2026_M98,p_bel_02,BEL,C4R1,3,MODELED
WC2026_M98,p_bel_02,BEL,C4R2,3,MODELED
WC2026_M98,p_bel_02,BEL,C4R3,5,MODELED
WC2026_M98,p_bel_02,BEL,C4R4,4,MODELED
WC2026_M98,p_bel_02,BEL,C4R5,5,MODELED
WC2026_M98,p_bel_02,BEL,C5R1,1,MODELED
WC2026_M98,p_bel_02,BEL,C5R2,1,MODELED
WC2026_M98,p_bel_02,BEL,C5R3,2,MODELED
WC2026_M98,p_bel_02,BEL,C5R4,2,MODELED
WC2026_M98,p_bel_02,BEL,C5R5,1,MODELED
WC2026_M98,p_bel_02,BEL,C6R2,1,MODELED
WC2026_M98,p_bel_03,BEL,C1R1,5,MODELED
WC2026_M98,p_bel_03,BEL,C1R2,4,MODELED
WC2026_M98,p_bel_03,BEL,C1R3,6,MODELED
WC2026_M98,p_bel_03,BEL,C1R4,4,MODELED
WC2026_M98,p_bel_03,BEL,C1R5,4,MODELED
WC2026_M98,p_bel_03,BEL,C2R1,5,MODELED
WC2026_M98,p_bel_03,BEL,C2R2,8,MODELED
WC2026_M98,p_bel_03,BEL,C2R3,9,MODELED
WC2026_M98,p_bel_03,BEL,C2R4,6,MODELED
WC2026_M98,p_bel_03,BEL,C2R5,5,MODELED
WC2026_M98,p_bel_03,BEL,C3R1,6,MODELED
WC2026_M98,p_bel_03,BEL,C3R2,5,MODELED
WC2026_M98,p_bel_03,BEL,C3R3,6,MODELED
WC2026_M98,p_bel_03,BEL,C3R4,4,MODELED
WC2026_M98,p_bel_03,BEL,C3R5,5,MODELED
WC2026_M98,p_bel_03,BEL,C4R1,3,MODELED
WC2026_M98,p_bel_03,BEL,C4R2,4,MODELED
WC2026_M98,p_bel_03,BEL,C4R3,5,MODELED
WC2026_M98,p_bel_03,BEL,C4R4,4,MODELED
WC2026_M98,p_bel_03,BEL,C4R5,2,MODELED
WC2026_M98,p_bel_03,BEL,C5R1,1,MODELED
WC2026_M98,p_bel_03,BEL,C5R2,2,MODELED
WC2026_M98,p_bel_03,BEL,C5R3,2,MODELED
WC2026_M98,p_bel_03,BEL,C5R4,1,MODELED
WC2026_M98,p_bel_03,BEL,C5R5,1,MODELED
WC2026_M98,p_bel_04,BEL,C1R1,5,MODELED
WC2026_M98,p_bel_04,BEL,C1R2,5,MODELED
WC2026_M98,p_bel_04,BEL,C1R3,6,MODELED
WC2026_M98,p_bel_04,BEL,C1R4,5,MODELED
WC2026_M98,p_bel_04,BEL,C1R5,4,MODELED
WC2026_M98,p_bel_04,BEL,C2R1,8,MODELED
WC2026_M98,p_bel_04,BEL,C2R2,9,MODELED
WC2026_M98,p_bel_04,BEL,C2R3,8,MODELED
WC2026_M98,p_bel_04,BEL,C2R4,8,MODELED
WC2026_M98,p_bel_04,BEL,C2R5,7,MODELED
WC2026_M98,p_bel_04,BEL,C3R1,7,MODELED
WC2026_M98,p_bel_04,BEL,C3R2,7,MODELED
WC2026_M98,p_bel_04,BEL,C3R3,8,MODELED
WC2026_M98,p_bel_04,BEL,C3R4,9,MODELED
WC2026_M98,p_bel_04,BEL,C3R5,4,MODELED
WC2026_M98,p_bel_04,BEL,C4R1,3,MODELED
WC2026_M98,p_bel_04,BEL,C4R2,6,MODELED
WC2026_M98,p_bel_04,BEL,C4R3,6,MODELED
WC2026_M98,p_bel_04,BEL,C4R4,4,MODELED
WC2026_M98,p_bel_04,BEL,C4R5,4,MODELED
WC2026_M98,p_bel_04,BEL,C5R1,1,MODELED
WC2026_M98,p_bel_04,BEL,C5R2,1,MODELED
WC2026_M98,p_bel_04,BEL,C5R3,2,MODELED
WC2026_M98,p_bel_04,BEL,C5R4,1,MODELED
WC2026_M98,p_bel_04,BEL,C5R5,1,MODELED
WC2026_M98,p_bel_04,BEL,C6R2,1,MODELED
WC2026_M98,p_bel_05,BEL,C1R1,2,MODELED
WC2026_M98,p_bel_05,BEL,C1R2,4,MODELED
WC2026_M98,p_bel_05,BEL,C1R3,4,MODELED
WC2026_M98,p_bel_05,BEL,C1R4,3,MODELED
WC2026_M98,p_bel_05,BEL,C1R5,3,MODELED
WC2026_M98,p_bel_05,BEL,C2R1,5,MODELED
WC2026_M98,p_bel_05,BEL,C2R2,6,MODELED
WC2026_M98,p_bel_05,BEL,C2R3,7,MODELED
WC2026_M98,p_bel_05,BEL,C2R4,5,MODELED
WC2026_M98,p_bel_05,BEL,C2R5,3,MODELED
WC2026_M98,p_bel_05,BEL,C3R1,5,MODELED
WC2026_M98,p_bel_05,BEL,C3R2,4,MODELED
WC2026_M98,p_bel_05,BEL,C3R3,6,MODELED
WC2026_M98,p_bel_05,BEL,C3R4,6,MODELED
